Time(H:M:S.mS)	X	Y	Z	Pitch	Yaw	Roll	Position circle	Angle circle	Movie Time	Events
12:35:13.419	-3.46025390625002	2.00917968749999	-4.12998046875003	-1.91162109375	1.56005859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:13.525	-3.46025390625002	2.00917968749999	-4.12998046875003	-1.91162109375	1.56005859375	1.58203125	Off Target	Off Target	00:00:00.000	
12:35:13.636	-3.46025390625002	2.00917968749999	-4.24160156250002	-1.91162109375	1.5380859375	1.58203125	Off Target	Off Target	00:00:00.000	
12:35:13.749	-3.46025390625002	2.00917968749999	-4.24160156250002	-1.8896484375	1.5380859375	1.58203125	Off Target	Off Target	00:00:00.000	
12:35:13.853	-3.46025390625002	2.00917968749999	-4.24160156250002	-1.91162109375	1.5380859375	1.58203125	Off Target	Off Target	00:00:00.000	
12:35:13.965	-3.3486328125	2.00917968749999	-4.24160156250002	-1.93359375	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:14.077	-3.3486328125	2.00917968749999	-4.24160156250002	-1.95556640625	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:14.181	-3.3486328125	2.00917968749999	-4.24160156250002	-1.95556640625	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:14.294	-3.3486328125	2.00917968749999	-4.35322265625001	-1.95556640625	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:14.399	-3.3486328125	2.00917968749999	-4.35322265625001	-1.95556640625	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:14.512	-3.3486328125	2.00917968749999	-4.35322265625001	-1.95556640625	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:14.624	-3.3486328125	2.00917968749999	-4.35322265625001	-1.93359375	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:14.731	-3.3486328125	2.00917968749999	-4.35322265625001	-1.95556640625	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:14.843	-3.3486328125	2.00917968749999	-4.35322265625001	-1.95556640625	1.56005859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:14.952	-3.3486328125	2.12080078124998	-4.35322265625001	-1.9775390625	1.56005859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:15.058	-3.3486328125	2.00917968749999	-4.35322265625001	-1.9775390625	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:15.171	-3.3486328125	2.00917968749999	-4.35322265625001	-1.9775390625	1.56005859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:15.280	-3.3486328125	2.00917968749999	-4.35322265625001	-1.9775390625	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:15.385	-3.3486328125	2.00917968749999	-4.35322265625001	-1.95556640625	1.5380859375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:15.498	-3.3486328125	2.00917968749999	-4.24160156250002	-1.93359375	1.51611328125	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:15.605	-3.3486328125	2.00917968749999	-4.24160156250002	-1.91162109375	1.494140625	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:15.717	-3.3486328125	2.00917968749999	-4.24160156250002	-1.86767578125	1.4501953125	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:15.826	-3.3486328125	2.00917968749999	-4.12998046875003	-1.73583984375	1.38427734375	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:15.933	-3.23701171875001	2.00917968749999	-4.12998046875003	-1.69189453125	1.3623046875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:16.045	-3.23701171875001	2.00917968749999	-4.12998046875003	-1.669921875	1.3623046875	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:16.150	-3.23701171875001	2.00917968749999	-4.12998046875003	-1.669921875	1.34033203125	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:16.263	-3.23701171875001	2.00917968749999	-4.24160156250002	-1.69189453125	1.318359375	1.47216796875	Off Target	Off Target	00:00:00.000	
12:35:16.374	-3.23701171875001	2.00917968749999	-4.24160156250002	-1.69189453125	1.318359375	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:16.477	-3.23701171875001	2.12080078124998	-4.24160156250002	-1.7138671875	1.34033203125	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:16.590	-3.23701171875001	2.12080078124998	-4.24160156250002	-1.7138671875	1.34033203125	1.47216796875	Off Target	Off Target	00:00:00.000	
12:35:16.703	-3.23701171875001	2.00917968749999	-4.24160156250002	-1.7138671875	1.34033203125	1.47216796875	Off Target	Off Target	00:00:00.000	
12:35:16.807	-3.23701171875001	2.00917968749999	-4.35322265625001	-1.73583984375	1.34033203125	1.47216796875	Off Target	Off Target	00:00:00.000	
12:35:16.920	-3.12539062499999	2.12080078124998	-4.46484375	-1.77978515625	1.34033203125	1.47216796875	Off Target	Off Target	00:00:00.000	
12:35:17.026	-3.12539062499999	2.12080078124998	-4.46484375	-1.8017578125	1.3623046875	1.47216796875	Off Target	Off Target	00:00:00.000	
12:35:17.138	-3.12539062499999	2.12080078124998	-4.46484375	-1.82373046875	1.3623046875	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:17.244	-3.23701171875001	2.12080078124998	-4.46484375	-1.845703125	1.38427734375	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:17.359	-3.23701171875001	2.00917968749999	-4.46484375	-1.8896484375	1.40625	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:17.468	-3.12539062499999	1.89755859375001	-3.90673828125	-1.7138671875	1.47216796875	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:17.577	-3.12539062499999	1.56269531249998	-3.01376953125003	-1.23046875	1.494140625	1.5380859375	Off Target	Outer	00:00:00.000	
12:35:17.681	-3.01376953125001	1.56269531249998	-2.79052734375	-1.12060546875	1.47216796875	1.51611328125	Off Target	Outer	00:00:00.000	
12:35:17.793	-3.01376953125001	1.56269531249998	-3.01376953125003	-1.23046875	1.318359375	1.4501953125	Off Target	Outer	00:00:00.000	
12:35:17.905	-3.01376953125001	1.67431640625	-3.46025390624999	-1.38427734375	1.1865234375	1.42822265625	Off Target	Outer	00:00:00.000	
12:35:18.014	-3.12539062499999	2.12080078124998	-4.68808593750003	-2.04345703125	1.20849609375	1.4501953125	Off Target	Off Target	00:00:00.000	
12:35:18.120	-3.01376953125001	2.232421875	-4.79970703125002	-2.109375	1.20849609375	1.42822265625	Off Target	Off Target	00:00:00.000	
12:35:18.234	-3.01376953125001	2.232421875	-4.91132812500001	-2.109375	1.1865234375	1.40625	Off Target	Off Target	00:00:00.000	
12:35:18.343	-3.01376953125001	2.232421875	-5.02294921875	-2.13134765625	1.1865234375	1.42822265625	Off Target	Off Target	00:00:00.000	
12:35:18.451	-3.01376953125001	2.232421875	-5.02294921875	-2.1533203125	1.20849609375	1.42822265625	Off Target	Off Target	00:00:00.000	
12:35:18.558	-3.12539062499999	2.232421875	-5.02294921875	-2.1533203125	1.1865234375	1.4501953125	Off Target	Off Target	00:00:00.000	
12:35:18.665	-3.12539062499999	2.232421875	-5.02294921875	-2.1533203125	1.1865234375	1.4501953125	Off Target	Off Target	00:00:00.000	
12:35:18.778	-3.12539062499999	2.232421875	-5.02294921875	-2.1533203125	1.20849609375	1.47216796875	Off Target	Off Target	00:00:00.000	
12:35:18.883	-3.23701171875001	2.12080078124998	-5.02294921875	-2.17529296875	1.20849609375	1.47216796875	Off Target	Off Target	00:00:00.000	
12:35:18.997	-3.23701171875001	2.12080078124998	-5.02294921875	-2.17529296875	1.20849609375	1.47216796875	Off Target	Off Target	00:00:00.000	
12:35:19.102	-3.23701171875001	2.12080078124998	-4.91132812500001	-2.1533203125	1.1865234375	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:19.215	-3.12539062499999	2.12080078124998	-4.91132812500001	-2.1533203125	1.20849609375	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:19.321	-3.12539062499999	2.12080078124998	-4.91132812500001	-2.1533203125	1.1865234375	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:19.436	-3.23701171875001	2.12080078124998	-4.91132812500001	-2.1533203125	1.20849609375	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:19.540	-3.23701171875001	2.12080078124998	-4.91132812500001	-2.1533203125	1.20849609375	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:19.653	-3.23701171875001	2.12080078124998	-4.91132812500001	-2.1533203125	1.20849609375	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:19.758	-3.23701171875001	2.12080078124998	-4.91132812500001	-2.13134765625	1.20849609375	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:19.871	-3.23701171875001	2.00917968749999	-4.79970703125002	-2.13134765625	1.20849609375	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:19.978	-3.23701171875001	2.00917968749999	-4.79970703125002	-2.109375	1.23046875	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:20.090	-3.12539062499999	2.00917968749999	-4.79970703125002	-2.109375	1.23046875	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:20.202	-3.12539062499999	2.00917968749999	-4.79970703125002	-2.08740234375	1.23046875	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:20.306	-3.12539062499999	2.00917968749999	-4.79970703125002	-2.08740234375	1.25244140625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:20.419	-3.12539062499999	2.00917968749999	-4.79970703125002	-2.08740234375	1.25244140625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:20.524	-3.12539062499999	2.00917968749999	-4.79970703125002	-2.109375	1.2744140625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:20.637	-3.12539062499999	2.00917968749999	-4.79970703125002	-2.109375	1.25244140625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:20.749	-3.12539062499999	2.00917968749999	-4.79970703125002	-2.109375	1.25244140625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:20.853	-3.12539062499999	2.00917968749999	-4.91132812500001	-2.109375	1.25244140625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:20.966	-3.12539062499999	2.00917968749999	-4.91132812500001	-2.109375	1.23046875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:21.071	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.08740234375	1.25244140625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:21.186	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.08740234375	1.23046875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:21.291	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.08740234375	1.25244140625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:21.403	-2.90214843750002	2.00917968749999	-4.91132812500001	-2.08740234375	1.25244140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:21.508	-2.90214843750002	2.00917968749999	-4.79970703125002	-2.08740234375	1.2744140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:21.621	-3.01376953125001	2.00917968749999	-4.79970703125002	-2.08740234375	1.2744140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:21.728	-2.90214843750002	2.00917968749999	-4.79970703125002	-2.08740234375	1.29638671875	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:21.840	-2.90214843750002	2.00917968749999	-4.79970703125002	-2.0654296875	1.29638671875	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:21.946	-2.90214843750002	2.00917968749999	-4.79970703125002	-2.0654296875	1.29638671875	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:22.061	-2.90214843750002	2.00917968749999	-4.79970703125002	-2.04345703125	1.2744140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:22.166	-2.90214843750002	2.00917968749999	-4.79970703125002	-2.0654296875	1.2744140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:22.280	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.109375	1.2744140625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:22.385	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.109375	1.2744140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:22.497	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.109375	1.25244140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:22.604	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.109375	1.25244140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:22.717	-3.01376953125001	2.00917968749999	-5.02294921875	-2.109375	1.25244140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:22.822	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.08740234375	1.25244140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:22.937	-3.01376953125001	2.00917968749999	-5.02294921875	-2.0654296875	1.25244140625	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:23.042	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.08740234375	1.2744140625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:23.154	-3.01376953125001	2.12080078124998	-4.91132812500001	-2.08740234375	1.2744140625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:23.259	-3.01376953125001	2.12080078124998	-4.91132812500001	-2.08740234375	1.2744140625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:23.372	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.08740234375	1.29638671875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:23.479	-3.01376953125001	2.12080078124998	-4.79970703125002	-2.08740234375	1.29638671875	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:23.591	-3.01376953125001	2.12080078124998	-4.91132812500001	-2.08740234375	1.29638671875	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:23.697	-3.01376953125001	2.00917968749999	-4.91132812500001	-2.08740234375	1.29638671875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:23.812	-3.01376953125001	2.00917968749999	-4.79970703125002	-2.0654296875	1.29638671875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:23.919	-3.01376953125001	2.12080078124998	-4.79970703125002	-2.0654296875	1.318359375	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:24.025	-3.01376953125001	2.12080078124998	-4.79970703125002	-2.0654296875	1.318359375	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:24.137	-3.01376953125001	2.12080078124998	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:24.243	-3.01376953125001	2.12080078124998	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:24.357	-3.12539062499999	2.12080078124998	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:24.463	-3.12539062499999	2.12080078124998	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:24.577	-3.12539062499999	2.12080078124998	-4.79970703125002	-2.04345703125	1.318359375	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:24.683	-3.12539062499999	2.12080078124998	-4.79970703125002	-2.04345703125	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:24.795	-3.12539062499999	2.12080078124998	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:24.901	-3.12539062499999	2.12080078124998	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.013	-3.12539062499999	2.12080078124998	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.119	-3.12539062499999	2.232421875	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.233	-3.12539062499999	2.12080078124998	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.342	-3.12539062499999	2.232421875	-4.79970703125002	-2.04345703125	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.448	-3.12539062499999	2.232421875	-4.79970703125002	-2.021484375	1.3623046875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.563	-3.12539062499999	2.232421875	-4.79970703125002	-2.021484375	1.3623046875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.671	-3.23701171875001	2.232421875	-4.79970703125002	-2.04345703125	1.3623046875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.780	-3.12539062499999	2.232421875	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.885	-3.23701171875001	2.232421875	-4.79970703125002	-2.08740234375	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:25.998	-3.23701171875001	2.34404296874999	-4.79970703125002	-2.08740234375	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:26.104	-3.23701171875001	2.34404296874999	-4.91132812500001	-2.08740234375	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:26.217	-3.23701171875001	2.232421875	-4.91132812500001	-2.08740234375	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:26.323	-3.23701171875001	2.232421875	-4.91132812500001	-2.0654296875	1.318359375	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:26.437	-3.23701171875001	2.34404296874999	-4.79970703125002	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:26.546	-3.23701171875001	2.34404296874999	-4.91132812500001	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:26.650	-3.23701171875001	2.34404296874999	-4.91132812500001	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:26.762	-3.23701171875001	2.34404296874999	-4.91132812500001	-2.0654296875	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:26.868	-3.23701171875001	2.34404296874999	-4.91132812500001	-2.04345703125	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:26.984	-3.23701171875001	2.34404296874999	-4.91132812500001	-2.04345703125	1.34033203125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:27.092	-3.23701171875001	2.34404296874999	-4.91132812500001	-2.021484375	1.3623046875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:27.201	-3.23701171875001	2.34404296874999	-4.79970703125002	-2.021484375	1.3623046875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:27.308	-3.23701171875001	2.34404296874999	-4.79970703125002	-2.021484375	1.38427734375	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:27.421	-3.23701171875001	2.34404296874999	-4.79970703125002	-2.021484375	1.38427734375	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:27.529	-3.23701171875001	2.34404296874999	-4.79970703125002	-2.021484375	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:27.639	-3.3486328125	2.34404296874999	-4.79970703125002	-2.04345703125	1.40625	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:27.744	-3.3486328125	2.34404296874999	-4.79970703125002	-2.04345703125	1.42822265625	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:27.859	-3.3486328125	2.34404296874999	-4.79970703125002	-2.021484375	1.42822265625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:27.967	-3.23701171875001	2.34404296874999	-4.79970703125002	-1.99951171875	1.42822265625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:28.076	-3.23701171875001	2.34404296874999	-4.68808593750003	-1.99951171875	1.42822265625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:28.183	-3.23701171875001	2.34404296874999	-4.68808593750003	-1.99951171875	1.4501953125	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:28.295	-3.23701171875001	2.34404296874999	-4.79970703125002	-1.99951171875	1.4501953125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:28.401	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.99951171875	1.4501953125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:28.514	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.99951171875	1.4501953125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:28.620	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.99951171875	1.4501953125	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:28.734	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.9775390625	1.4501953125	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:28.843	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.9775390625	1.4501953125	1.494140625	Off Target	Off Target	00:00:00.000	
12:35:28.952	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.9775390625	1.4501953125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:29.057	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.99951171875	1.47216796875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:29.169	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.99951171875	1.47216796875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:29.275	-3.12539062499999	2.34404296874999	-4.79970703125002	-2.021484375	1.47216796875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:29.387	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.99951171875	1.47216796875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:29.493	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.99951171875	1.4501953125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:29.607	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.99951171875	1.47216796875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:29.713	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.9775390625	1.47216796875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:29.826	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.9775390625	1.494140625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:29.932	-3.12539062499999	2.34404296874999	-4.79970703125002	-1.99951171875	1.494140625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:30.045	-3.12539062499999	2.34404296874999	-4.91132812500001	-1.99951171875	1.494140625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:30.150	-3.12539062499999	2.34404296874999	-4.91132812500001	-1.99951171875	1.47216796875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:30.262	-3.12539062499999	2.34404296874999	-4.91132812500001	-1.99951171875	1.47216796875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:30.374	-3.01376953125001	2.34404296874999	-4.91132812500001	-1.99951171875	1.47216796875	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:30.479	-3.12539062499999	2.34404296874999	-4.91132812500001	-1.99951171875	1.4501953125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:30.590	-3.12539062499999	2.34404296874999	-5.02294921875	-1.9775390625	1.4501953125	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:30.696	-3.12539062499999	2.34404296874999	-5.02294921875	-1.99951171875	1.42822265625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:30.812	-3.12539062499999	2.34404296874999	-5.02294921875	-2.04345703125	1.42822265625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:30.917	-3.23701171875001	2.45566406250001	-5.02294921875	-2.04345703125	1.42822265625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:31.029	-3.23701171875001	2.34404296874999	-5.02294921875	-2.04345703125	1.42822265625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:31.135	-3.23701171875001	2.34404296874999	-5.02294921875	-2.04345703125	1.40625	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:31.248	-3.23701171875001	2.34404296874999	-5.02294921875	-2.04345703125	1.38427734375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:31.355	-3.23701171875001	2.34404296874999	-5.02294921875	-2.04345703125	1.38427734375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:31.467	-3.23701171875001	2.34404296874999	-5.02294921875	-2.04345703125	1.38427734375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:31.572	-3.23701171875001	2.34404296874999	-5.02294921875	-2.04345703125	1.40625	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:31.687	-3.23701171875001	2.34404296874999	-5.02294921875	-2.0654296875	1.40625	1.58203125	Off Target	Off Target	00:00:00.000	
12:35:31.792	-3.23701171875001	2.34404296874999	-5.02294921875	-2.08740234375	1.40625	1.58203125	Off Target	Off Target	00:00:00.000	
12:35:31.904	-3.23701171875001	2.34404296874999	-5.02294921875	-2.08740234375	1.40625	1.58203125	Off Target	Off Target	00:00:00.000	
12:35:32.009	-3.23701171875001	2.34404296874999	-5.02294921875	-2.08740234375	1.38427734375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:32.122	-3.23701171875001	2.34404296874999	-5.13457031249999	-2.08740234375	1.38427734375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:32.229	-3.23701171875001	2.34404296874999	-5.13457031249999	-2.0654296875	1.38427734375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:32.341	-3.12539062499999	2.34404296874999	-5.13457031249999	-2.04345703125	1.38427734375	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:32.447	-3.12539062499999	2.34404296874999	-5.13457031249999	-2.0654296875	1.38427734375	1.56005859375	Off Target	Off Target	00:00:00.000	
12:35:32.562	-3.12539062499999	2.34404296874999	-5.13457031249999	-2.0654296875	1.38427734375	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:32.671	-3.01376953125001	2.34404296874999	-5.13457031249999	-2.0654296875	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:32.780	-3.01376953125001	2.34404296874999	-5.13457031249999	-2.0654296875	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:32.887	-3.01376953125001	2.34404296874999	-5.13457031249999	-2.0654296875	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:32.993	-3.01376953125001	2.232421875	-5.13457031249999	-2.0654296875	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:33.108	-3.01376953125001	2.232421875	-5.13457031249999	-2.04345703125	1.40625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:33.213	-3.01376953125001	2.232421875	-5.13457031249999	-2.04345703125	1.40625	1.51611328125	Off Target	Off Target	00:00:00.000	
12:35:33.326	-3.01376953125001	2.34404296874999	-5.13457031249999	-2.04345703125	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:33.432	-3.01376953125001	2.34404296874999	-5.13457031249999	-2.0654296875	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:33.545	-3.01376953125001	2.34404296874999	-5.13457031249999	-2.0654296875	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:33.650	-3.01376953125001	2.232421875	-5.13457031249999	-2.08740234375	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:33.762	-2.90214843750002	2.232421875	-5.13457031249999	-2.08740234375	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:33.868	-2.90214843750002	2.232421875	-5.13457031249999	-2.08740234375	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
12:35:33.983	-2.90214843750002	2.232421875	-5.13457031249999	-2.0654296875	1.40625	1.5380859375	Off Target	Off Target	00:00:00.000	
