C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Social\USE THIS COPY\EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyKey	ExperimentVersion	Group	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Practice	Practice.Cycle	Practice.Sample	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	59	7.34	0	1	1066				88	Win	Trials	0.1878	55	1	55	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	60	7.03	0	1	1467				12	Lose	Trials	0.1983333	56	1	56	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	61	6.40	0	1	1328				50	Win	Trials	0.2027667	57	1	57	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	62	6.40	0	1	988				12	Lose	Trials	0.1994667	58	1	58	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	63	7.03	1	0	1122				88	Win	Trials	0.2210211	59	1	59	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	64	4.83	0	1	438				50	Lose	Trials	0.1905667	60	1	60	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	65	2.63	0	1	1117				88	Win	Trials	0.195	61	1	61	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	66	3.26	0	1	3835				88	Lose	Trials	0.1944333	62	1	62	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	67	7.34	0	1	1158				50	Lose	Trials	0.2005667	63	1	63	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	68	2.32	0	1	748				50	Win	Trials	0.1933333	64	1	64	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	69	3.26	0	1	771				50	Win	Trials	0.21	65	1	65	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	70	2.63	0	1	669				50	Win	Trials	0.2011	66	1	66	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	71	5.46	0	1	1366				88	Win	Trials	0.2022333	67	1	67	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	72	5.46	0	1	1041				12	Lose	Trials	0.21	68	1	68	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	73	6.72	0	1	1119				12	Lose	Trials	0.2039	69	1	69	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	74	4.52	0	1	875				88	Win	Trials	0.2089	70	1	70	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	75	7.34	0	1	922				12	Lose	Trials	0.2072333	71	1	71	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	76	5.15	0	1	1577				12	Lose	Trials	0.1961	72	1	72	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	77	3.58	0	1	1452				88	Win	Trials	0.2105667	73	1	73	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	78	4.83	0	1	1082				12	Lose	Trials	0.2133333	74	1	74	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	79	6.09	0	1	852				50	Lose	Trials	0.1994667	75	1	75	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	80	3.26	2	1	5183				12	Win	Trials	0.2266667	76	1	76	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1242	1	7	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25758728466667</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:23:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1242-1	60.011	7	1.0.0.76	1	9	1810291565	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:23:08 PM	10:23:08	2.0.10.252	81	5.15	0	1	997				50	Win	Trials	0.2261	77	1	77	1.75
