*** Header Start ***,,,,,,,
VersionPersist: 1,,,,,,,
Leve,Name: Session,,,,,,
"	Tria",s: 46,,,,,,
"	Procedure: Win",,,,,,,
"	Amount: 2.86",,,,,,,
"	Probabi",ity: 88,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 46,,,,,
"	Decision.RT: 918",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.20198",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 2.86",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 47,,,,,,
"	Procedure: Win",,,,,,,
"	Amount: 2.32",,,,,,,
"	Probabi",ity: 88,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 47,,,,,
"	Decision.RT: 912",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.2187292",,,,,,,
"	Comp",eted: 0,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 48,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 3.40",,,,,,,
"	Probabi",ity: 12,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 48,,,,,
"	Decision.RT: 76",,,,,,,
"	Choice: 0",,,,,,,
"	TapSpeed: 0.1878",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 49,,,,,,
"	Procedure: Win",,,,,,,
"	Amount: 3.94",,,,,,,
"	Probabi",ity: 88,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 49,,,,,
"	Decision.RT: 732",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.2210316",,,,,,,
"	Comp",eted: 0,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 50,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 1.96",,,,,,,
"	Probabi",ity: 12,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 50,,,,,
"	Decision.RT: 1256",,,,,,,
"	Choice: 0",,,,,,,
"	TapSpeed: 0.1761333",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 51,,,,,,
"	Procedure: Win",,,,,,,
"	Amount: 1.6",,,,,,,
"	Probabi",ity: 50,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 51,,,,,
"	Decision.RT: 1887",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.2307472",,,,,,,
"	Comp",eted: 0,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 52,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 2.59",,,,,,,
"	Probabi",ity: 12,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 52,,,,,
"	Decision.RT: 788",,,,,,,
"	Choice: 0",,,,,,,
"	TapSpeed: 0.2011",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 53,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 3.49",,,,,,,
"	Probabi",ity: 88,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 53,,,,,
"	Decision.RT: 1009",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.2282391",,,,,,,
"	Comp",eted: 0,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 54,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 3.85",,,,,,,
"	Probabi",ity: 50,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 54,,,,,
"	Decision.RT: 1672",,,,,,,
"	Choice: 0",,,,,,,
"	TapSpeed: 0.1861333",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 55,,,,,,
"	Procedure: Win",,,,,,,
"	Amount: 4.21",,,,,,,
"	Probabi",ity: 88,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 55,,,,,
"	Decision.RT: 795",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.2210211",,,,,,,
"	Comp",eted: 0,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 56,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 4.03",,,,,,,
"	Probabi",ity: 12,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 56,,,,,
"	Decision.RT: 1172",,,,,,,
"	Choice: 0",,,,,,,
"	TapSpeed: 0.1983333",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 57,,,,,,
"	Procedure: Win",,,,,,,
"	Amount: 3.67",,,,,,,
"	Probabi",ity: 50,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 57,,,,,
"	Decision.RT: 2124",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.2164639",,,,,,,
"	Comp",eted: 0,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 58,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 3.67",,,,,,,
"	Probabi",ity: 12,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 58,,,,,
"	Decision.RT: 992",,,,,,,
"	Choice: 0",,,,,,,
"	TapSpeed: 0.1755667",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 59,,,,,,
"	Procedure: Win",,,,,,,
"	Amount: 4.03",,,,,,,
"	Probabi",ity: 88,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 59,,,,,
"	Decision.RT: 738",,,,,,,
"	Choice: 0",,,,,,,
"	TapSpeed: 0.1755667",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 1",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 60,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 2.77",,,,,,,
"	Probabi",ity: 50,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 60,,,,,
"	Decision.RT: 942",,,,,,,
"	Choice: 0",,,,,,,
"	TapSpeed: 0.1816667",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 61,,,,,,
"	Procedure: Win",,,,,,,
"	Amount: 1.51",,,,,,,
"	Probabi",ity: 88,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 61,,,,,
"	Decision.RT: 1730",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.19998",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 1.51",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 62,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 1.87",,,,,,,
"	Probabi",ity: 88,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 62,,,,,
"	Decision.RT: 1012",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.20798",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 63,,,,,,
"	Procedure: Lose",,,,,,,
"	Amount: 4.21",,,,,,,
"	Probabi",ity: 50,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 63,,,,,
"	Decision.RT: 1699",,,,,,,
"	Choice: 1",,,,,,,
"	TapSpeed: 0.2142653",,,,,,,
"	Comp",eted: 0,,,,,,
"	Winnings: 0",,,,,,,
"	*** LogFrame End ***",,,,,,,
"	Leve",: 2,,,,,,
"	*** LogFrame Start ***",,,,,,,
"	Tria",s: 64,,,,,,
"	Procedure: Win",,,,,,,
"	Amount: 1.33",,,,,,,
"	Probabi",ity: 50,,,,,,
"	Running: Tria",s,,,,,,
"	Tria",s.Cyc,e: 1,,,,,
"	Tria",s.Samp,e: 64,,,,,
"	Decision.RT: 816",,,,,,,
"	Choice: 0",,,,,,,
"	TapSpeed: 0.1733333",,,,,,,
"	Comp",eted: 1,,,,,,
"	Winnings: 1",,,,,,,
"	*** LogFrame End ***",,,,,,,
Leve,: 1,,,,,,
*** LogFrame Start ***,,,,,,,
Experiment: EEfRTTextCuesV2_Win1_v2_815,,,,,,,
SessionDate: 06-08-2021,,,,,,,
SessionTime: 14:44:14,,,,,,,
SessionStartDateTimeUtc: 6/8/2021 6:44:14 PM,,,,,,,
Disp,ay.Co,orDepth: 32,,,,,
Disp,ay.F,ippingEnab,ed: Yes,,,,
Subject: 1240,,,,,,,
Session: 1,,,,,,,
DataFi,e.Basename: EEfRTTextCuesV2_Win1_v2_815-1240-1,,,,,,
RandomSeed: 1762246225,,,,,,,
Group: 1,,,,,,,
Disp,ay.RefreshRate: 60.011,,,,,,
C,ock.Information: <?xm," version=""1.0""?>\n<C",ock xm,"ns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Rea",time C,"ock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-06-08T18:44:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">23323433929690</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-06-08T18:44:14Z</DateUtc></FrequencyChange></FrequencyChanges></C",ock>\n
StudioVersion: 2.0.10.252,,,,,,,
RuntimeVersion: 2.0.10.356,,,,,,,
RuntimeVersionExpected: 2.0.10.356,,,,,,,
RuntimeCapabi,ities: Professiona,,,,,,
ExperimentVersion: 1.0.0.30,,,,,,,
HardKey: 7,,,,,,,
EasyKey: 9,,,,,,,
AmtWon: 4,,,,,,,
*** LogFrame End ***,,,,,,,
