C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Monetary\EEfRTTextCuesV2_Win1_v2_815-1242-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyKey	ExperimentVersion	Group	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	60	2.77	0	1	855	50	Lose	Trials	0.1905667	60	1	60	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	61	1.51	0	1	925	88	Win	Trials	0.1861	61	1	61	1
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	62	1.87	0	1	678	88	Lose	Trials	0.1905667	62	1	62	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	63	4.21	0	1	770	50	Lose	Trials	0.2	63	1	63	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	64	1.33	0	1	873	50	Win	Trials	0.185	64	1	64	1
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	65	1.87	0	1	757	50	Win	Trials	0.1955667	65	1	65	1
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	66	1.51	0	1	697	50	Win	Trials	0.1966667	66	1	66	1
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	67	3.13	0	1	790	88	Win	Trials	0.1916667	67	1	67	1
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	68	3.13	0	1	957	12	Lose	Trials	0.2022333	68	1	68	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	69	3.85	0	1	993	12	Lose	Trials	0.1983333	69	1	69	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	70	2.59	0	1	1248	88	Win	Trials	0.1905667	70	1	70	1
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	71	4.21	0	1	1118	12	Lose	Trials	0.1911333	71	1	71	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	72	2.95	0	1	785	12	Lose	Trials	0.2005667	72	1	72	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	73	2.05	0	1	1206	88	Win	Trials	0.1983333	73	1	73	1
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	74	2.77	0	1	933	12	Lose	Trials	0.2022333	74	1	74	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	75	3.49	0	1	922	50	Lose	Trials	0.2155667	75	1	75	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	76	1.87	0	1	848	12	Win	Trials	0.1977667	76	1	76	1
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	77	2.95	0	1	1229	50	Win	Trials	0.185	77	1	77	1
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	78	3.13	0	1	1043	50	Lose	Trials	0.1961333	78	1	78	0
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	79	3.67	1	1	3378	88	Win	Trials	0.20481	79	1	79	3.67
EEfRTTextCuesV2_Win1_v2_815	1242	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">25773535731020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-11T14:47:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1242-1	60.010	7	1.0.0.30	1	9	-562284736	Professional	2.0.10.356	2.0.10.356	06-11-2021	6/11/2021 2:47:49 PM	10:47:49	2.0.10.252	80	1.69	0	1	935	88	Win	Trials	0.1889	80	1	80	1
