RT	target_starts	outcome	trial_starts	thresh
0.39391398429870605	524.1215233802795	1.0	520.110030412674	0.43881740969864835
0.6422219276428223	531.1486103534698	0.0	527.1375803947449	0.35787674101230793
0.39758801460266113	547.9765062332153	0.0	543.9651553630829	0.36495604560663797
0.3862640857696533	563.804285287857	1.0	560.7928113937378	0.43011434174884944
0.4003419876098633	572.0329723358154	0.0	568.0217633247375	0.3763097059854759
0.3882269859313965	579.2613244056702	1.0	575.2495493888855	0.4859581061408784
0.45275282859802246	586.8890602588654	0.0	584.8777222633362	0.3574030108995839
0.3592538833618164	594.1168112754822	1.0	592.1053333282471	0.37341001898943
0.47106385231018066	604.9443254470825	1.0	602.9328153133392	0.5306607579243483
0.32683587074279785	613.1701273918152	1.0	610.1602783203125	0.4305601788640917
0.40952491760253906	620.6000392436981	0.0	618.5883543491364	0.39486598671027645
0.2927069664001465	628.8280243873596	1.0	625.8165023326874	0.5308443166245554
0.08881807327270508	636.2547342777252	1.0	634.2437672615051	0.4056374695462703
0.015450000762939453	645.4944233894348	1.0	641.481983423233	0.5308443166245554
0.006517887115478516	660.3251192569733	1.0	658.312712430954	0.5397500687438607
0.03916788101196289	668.5563454627991	1.0	665.5430963039398	0.5515152125557823
0.12422895431518555	675.585467338562	1.0	671.5734484195709	0.40553061008392177
0.1329331398010254	684.2128193378448	1.0	681.2019894123077	0.5435430781881416
